timestamp, proximity1, proximity2, channel1, channel2, channel3, channel4, channel5, channel6, channel7, channel8, channel9, channel10, channel11, channel12, channel13, channel14, channel15, channel16
89819,305,49910,116,197,95,219,127,84,200,145,46,59,217,70,25,170,39,85
89848,306,49939,119,195,95,222,128,85,202,144,48,59,220,66,27,170,35,86
89876,308,49957,118,198,96,223,129,85,202,145,49,63,222,69,26,171,38,91
89904,307,49991,119,199,96,224,130,86,203,147,50,60,222,68,24,173,37,87
89932,305,50000,116,202,95,226,131,88,208,150,48,64,226,71,27,174,37,87
89960,306,50008,116,186,93,212,126,84,204,148,45,59,206,70,24,163,38,87
89988,307,49851,114,190,94,211,122,85,194,141,49,55,205,68,28,165,37,83
90016,309,49849,115,189,95,214,124,84,195,142,47,56,207,68,27,164,38,83
90044,309,49888,117,194,95,214,129,81,192,145,50,57,206,67,23,164,38,86
90072,307,49894,121,192,96,216,129,83,190,146,48,55,205,69,23,168,37,87
90100,306,49930,121,198,97,218,133,83,186,149,51,56,207,68,26,170,37,90
90128,306,49970,121,200,95,219,132,83,188,149,52,51,208,69,25,168,41,91
90156,308,49903,129,217,99,223,138,84,190,155,57,48,215,68,24,177,41,93
90185,309,49981,132,224,100,228,146,83,188,161,56,46,217,74,23,184,39,102
90213,308,49973,140,233,103,236,151,80,185,169,58,46,218,76,24,191,40,107
90241,306,50066,148,244,106,239,157,81,187,175,63,44,221,82,25,187,39,110
90269,306,50034,154,247,112,244,165,79,189,179,66,45,224,82,23,198,40,113
90297,307,50069,155,258,110,249,176,82,184,189,71,38,231,86,23,206,46,120
90325,306,50211,162,258,110,241,176,82,183,200,74,38,240,90,24,213,46,126
90353,304,50312,170,267,114,245,181,79,185,206,80,40,233,93,24,216,49,132
90381,302,50600,172,260,118,236,188,85,179,212,80,39,222,100,22,211,51,140
90409,301,50792,185,264,121,233,188,82,173,206,86,34,218,96,23,210,50,140
90437,303,50884,196,269,125,234,201,85,168,214,93,34,219,99,24,213,54,141
90465,300,50710,202,268,130,228,207,87,164,222,98,35,220,105,24,214,57,148
90493,298,50854,214,268,137,226,214,86,162,225,109,38,213,104,27,214,57,148
90522,294,50892,214,273,146,225,225,90,158,231,121,37,213,111,27,213,63,156
90550,292,50965,232,274,150,222,229,92,158,239,134,41,210,114,28,218,65,162
90578,290,51059,257,270,162,217,241,95,154,241,144,40,206,119,28,215,66,166
90606,289,50904,266,267,173,214,262,103,150,252,154,43,206,124,30,216,74,171
90634,286,50837,280,269,185,214,277,106,147,252,167,47,203,132,32,221,74,177
90662,281,50257,294,264,208,208,302,115,143,254,177,52,200,139,36,219,84,191
90690,276,50206,334,264,226,206,315,119,141,261,199,55,197,142,36,224,90,196
90718,274,51868,352,262,244,204,351,133,139,262,221,66,192,148,41,221,94,196
90746,271,54614,349,258,270,202,371,142,133,259,238,71,189,153,46,223,107,204
90774,268,56204,359,254,294,200,383,151,134,256,257,78,187,157,50,223,114,210
